Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Free_Float_MCAP_USD_Cutoff_Company,Full_MCAP_USD_Cutoff_Company,Weight_Cutoff,CumWeight_Cutoff,Size,Case,Shadow_Company
2019-03-18,EV060,INTER RAO UES,E004YN76G,RU,2170911042.81009,6202602979.4574,0.00968923967063437,0.8741082933894352,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,EV050,MAGNIT,E004YOEEN,RU,4145372667.25534,5845963428.649472,0.018501683627322865,0.892609977016758,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,50058A,SURGUTNEFTEGAS PREF.,E004YOSHE,RU,4695707306.40453,4695707306.40453,0.020957944668247998,0.913567921685006,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,EV059,TRANSNEFT PFD.,E004YQGYG,RU,4025466585.6609573,4025466585.6609573,0.01796651717433419,0.9315344388593402,Standard,Above - Companies in between Upper and Lower GMSR,
2019-03-18,TH002C,PTT PCL,E004YRBC1,TH,13188136240.591803,43960455401.36713,0.0855114319767352,0.0855114319767352,Standard,Inside,
2019-03-18,TH00R1,AIRPORTS OF THAILAND,E004YRBF9,TH,9180011696.764837,30600038989.21612,0.05952288719443151,0.14503431917116671,Standard,Inside,
2019-03-18,TH00DN,CP ALL PCL,E004YNMYT,TH,10860241335.55306,22163756923.016167,0.0704174396801955,0.2154517588513622,Standard,Inside,
2019-03-18,TH008I,Siam Cement PCL,E004YNMMV,TH,4512490337.909836,18049961048.399998,0.029258835633513013,0.2447105944848752,Standard,Inside,
2019-03-18,TH007H,ADVANCED INFO SERVICE PCL,E004YNK1L,TH,4289139966.61007,17171052024.862429,0.02781063933541946,0.27252123382029464,Standard,Inside,
2019-03-18,TH003D,PTT Exploration & Production P,E004YRAFL,TH,5444143399.112039,15684653987.646322,0.03529964275860943,0.30782087657890406,Standard,Inside,
2019-03-18,TH006G,Kasikornbank PCL,E004YQS7M,TH,7346703230.883906,14999393493.866758,0.04763577674056535,0.3554566533194694,Standard,Inside,
2019-03-18,TH004E,Siam Commercial Bank PCL,E004YV2H9,TH,6613939071.538303,14437761917.836586,0.042884558568128624,0.398341211887598,Standard,Inside,
2019-03-18,TH005F,Bangkok Bank PCL,E004YP06J,TH,3164995934.1547894,12659983888.538963,0.020521727224587418,0.4188629391121854,Standard,Inside,
2019-03-18,TH101C,BGK.DUSIT MED.SVS.,E004YRDGV,TH,2933030205.358063,11732121307.611359,0.019017669238146344,0.43788060835033177,Standard,Inside,
2019-03-18,TH00S2,Central Pattana PCL,E004YO5D1,TH,3225802578.122662,10752674053.242,0.02091599545965374,0.4587966038099855,Standard,Inside,
2019-03-18,TH00BL,PTT GLOBAL CHEMICAL PCL,E004YRANP,TH,3811681314.052442,10301841890.501612,0.024714813485196583,0.4835114172951821,Standard,Inside,
2019-03-18,TH00GQ,Indorama Ventures PCL,E004YNQ2N,TH,3447308949.0529914,9175695898.464178,0.02235223532135025,0.5058636526165323,Standard,Inside,
2019-03-18,TH00CM,Krung Thai Bank PCL,E004YM95X,TH,2139926193.3498259,8559704765.524376,0.013875209489772162,0.5197388621063045,Standard,Inside,
2019-03-18,TH009J,Charoen Pokphand Foods PCL,E004YMCG3,TH,2869272559.0088754,7173181219.627293,0.018604266802857226,0.5383431289091617,Standard,Inside,
2019-03-18,TH222G,BERLI JUCKER,E004YP408,TH,1991232199.102483,6267649351.912128,0.012911082630413896,0.5512542115395755,Standard,Inside,
2019-03-18,TH20EQ,HOME PRODUCT CENTER,E004YPXXK,TH,1877995333.7975962,6259984496.071862,0.012176858602990363,0.5634310701425659,Standard,Inside,
2019-03-18,TH80FX,GULF ENERGY DEVELOPMENT,E004YRQYC,TH,2856818235.354023,6126567092.760075,0.018523513387014415,0.5819545835295803,Standard,Inside,
2019-03-18,TH103E,TRUE CORPORATION,E004YM3OF,TH,1772564355.2192037,5717986950.365069,0.011493247682654414,0.5934478312122347,Standard,Inside,
2019-03-18,TH224I,MINOR INTERNATIONAL,E004YNW9G,TH,2783071363.3574347,5679737856.4343605,0.018045341148482077,0.6114931723607168,Standard,Inside,
2019-03-18,TH702J,ENERGY ABSOLUTE,E004YPQFK,TH,2769459190.7227483,5651957520.091249,0.017957080278782848,0.6294502526394996,Standard,Inside,
2019-03-18,TH21P2,INTOUCH HOLDINGS,E004YNRNM,TH,581753663.4172856,5647160283.680926,0.0037720711940636884,0.6332223238335632,Standard,Inside,true
2019-03-18,TH20BN,BANGKOK EXPRESSWAY AND METRO,E004YRAY3,TH,2519324183.5830936,5141478092.5155,0.016335213302447842,0.649557537136011,Standard,Inside,
2019-03-18,TH00IS,Thai Oil PCL,E004YRBUJ,TH,1870900186.737119,4677250542.146531,0.012130853908000973,0.661688391044012,Standard,Inside,
2019-03-18,TH207J,ELECTRICITY GENERATING,E004YPAL0,TH,1999036999.5269024,4460642796.190853,0.012961688693955349,0.6746500797379673,Standard,Inside,
2019-03-18,TH21HU,BUMRUNGRAD HOSPITAL,E004YOO0C,TH,2113041080.0996609,4312328530.545699,0.013700887319380696,0.688350967057348,Standard,Inside,
2019-03-18,TH00T3,Glow Energy PCL,E004YOG7D,TH,1304909045.3872294,4224373730.6158285,0.00846098637705985,0.6968119534344078,Standard,Inside,
2019-03-18,TH00MW,Land and Houses PCL,E004YQ10T,TH,888546163.629966,3962937921.7802763,0.005761303450564241,0.7025732568849721,Standard,Inside,true
2019-03-18,TH00Q0,BTS Group Holdings PCL,E004YM94N,TH,1930030431.345234,3938837393.933073,0.012514252425981982,0.7150875093109541,Standard,Inside,
2019-03-18,TH00JT,IRPC PCL,E004YNDNQ,TH,1874679623.117205,3825876901.332901,0.01215535964641846,0.7272428689573726,Standard,Inside,
2019-03-18,TH00FP,Total Access Communication PCL,E004YRBRE,TH,243268749.67847311,3813289360.4757953,0.0015773463938117992,0.7288202153511844,Standard,Inside,true
2019-03-18,TH00HR,TMB Bank PCL,E004YM8GW,TH,760120298.7229236,3169558064.5167737,0.0049285944603999765,0.7337488098115843,Standard,Inside,true
2019-03-18,TH510G,MUANGTHAI CAPITAL,E004YN9ET,TH,1029203828.5685099,3161916524.02,0.006673323020879127,0.7404221328324634,Standard,Inside,
2019-03-18,TH515L,GLOBAL POWER SYNERGY,E004YNZDO,TH,763405141.9854568,3054842504.943805,0.004949893273672301,0.7453720261061357,Standard,Inside,true
2019-03-18,TH20T5,DELTA ELECTRONICS,E004YM4IS,TH,2710828029.5675836,2869815826.34722,0.017576917801130746,0.7629489439072665,Standard,Inside,
2019-03-18,TH00PZ,THAI UNION GROUP,E004YP3YE,TH,1056470572.016874,2801380187.9564047,0.006850119668644667,0.7697990635759112,Standard,Inside,
2019-03-18,TH00AK,Banpu PCL,E004YRBTZ,TH,1068011620.3168817,2670029251.1111484,0.006924951437792514,0.7767240150137037,Standard,Inside,
2019-03-18,TH001B,Ratchaburi Electricity Generat,E004YM397,TH,624057314.9416628,2496229010.14375,0.004046366648228026,0.7807703816619317,Standard,Inside,true
2019-03-18,TH50HW,KRUNGTHAI CARD,E004YMEA9,TH,842726728.8470027,2495489277.012149,0.005464211775957762,0.7862345934378895,Standard,Inside,true
2019-03-18,TH21T6,SIAM GLOBAL HOUSE,E004YPVHC,TH,1176156444.0164704,2412628603.1107087,0.007626158838650274,0.7938607522765397,Standard,Inside,
2019-03-18,TH70CT,B GRIMM POWER,E004YPXS4,TH,783529282.2773036,2399048629.14055,0.005080377522717283,0.798941129799257,Standard,Inside,true
2019-03-18,TH20ZB,ROBINSON,E004YM8H3,TH,1049585554.2028685,2273306376.8743086,0.006805477444624504,0.8057466072438815,Standard,Inside,
2019-03-18,TH806O,TOA PAINT THAILAND,E004YPYJM,TH,766431603.9172083,2253547791.5825,0.004969516751083051,0.8107161239949645,Standard,Inside,true
2019-03-18,TH21YB,TISCO FINANCIAL GROUP,E004YMIN3,TH,867017920.2287811,2223128572.7111635,0.005621715044166612,0.8163378390391312,Standard,Inside,true
2019-03-18,TH704L,BANPU POWER,E004YNC44,TH,472236641.8915924,2203624087.2216167,0.00306196650863706,0.8193998055477683,Standard,Inside,true
2019-03-18,TH302F,VGI GLOBAL MEDIA,E004YTX0C,TH,674356640.9728404,2117954274.412187,0.00437250578706647,0.8237723113348348,Standard,Inside,true
2019-03-18,TH22BP,SIAM CITY CEMENT,E004YNZ4N,TH,494739886.2572769,2108811714.943901,0.0032078767885073364,0.8269801881233421,Standard,Inside,true
2019-03-18,TH21W9,THANACHART CAPITAL,E004YODIL,TH,1010013081.2940638,2061251101.9713862,0.006548890860776732,0.8335290789841188,Standard,Inside,
2019-03-18,TH21IV,CENTRAL PLAZA HOTEL,E004YM869,TH,766837686.3946692,1917094359.76875,0.004972149776213733,0.8385012287603325,Standard,Inside,true
2019-03-18,TH303G,WHA CORPORATION,E004YPV32,TH,754978594.2146981,1908897854.3115103,0.004895255821241372,0.8433964845815739,Standard,Inside,true
2019-03-18,TH223H,KIATNAKIN BANK,E004YNWB7,TH,833516591.2096121,1894355889.1127548,0.005404493553177197,0.8488009781347511,Standard,Inside,true
2019-03-18,449148,KOC HLDG,E004YRAMT,TR,3431300706.1855974,8861830336.223133,0.07196499847315356,0.07196499847315356,Standard,Below,
2019-03-18,436161,TURKIYE GARANTI BANKASI,E004YRBSO,TR,3501265469.5853944,7023601744.404,0.0734323761594532,0.14539737463260677,Standard,Below,
2019-03-18,490757,TURKIYE PETROL RAFIN.,E004YN563,TR,3301120200.3681602,6736980000.751348,0.06923471025169346,0.21463208488430024,Standard,Below,
2019-03-18,401112,AKBANK,E004YRDSE,TR,3968205627.1320453,6697393463.514,0.08322555682249509,0.29785764170679535,Standard,Below,
2019-03-18,431519,EREGLI DEMIR CELIK,E004YMERV,TR,2363016791.3706484,6115467886.57,0.04955977757253047,0.3474174192793258,Standard,Below,
2019-03-18,400627,TURKCELL ILETISIM HIZM.,E004YRAA6,TR,2890017892.6619005,5897995699.31,0.060612622163331485,0.40803004144265725,Standard,Below,
2019-03-18,405196,ASELSAN ELNK.SANVETC.,E004YPN1E,TR,1352567833.7191954,5240479789.6908,0.028367534769823104,0.4363975762124804,Standard,Below,
2019-03-18,486993,TURKIYE IS BANKASI,E004YRCOC,TR,1541050663.457718,4901560634.407499,0.03232060321698553,0.4687181794294659,Standard,Below,
2019-03-18,B0D000,BIM BIRLESIK MAGAZALAR,E004YRCXZ,TR,3644240739.082245,4877848666.95522,0.07643101018546299,0.5451491896149289,Standard,Below,
2019-03-18,740536,ENKA INSAAT,E004YQJAP,TR,1405601486.19125,4686900587.5,0.029479814644419074,0.5746290042593479,Standard,Below,
2019-03-18,B03MYK,TURK HAVA YOLLARI,E004YRDXL,TR,1792545972.5377257,3658257141.7602,0.03759523843077524,0.6122242426901232,Standard,Below,
2019-03-18,466356,FORD OTOSAN,E004YMD0B,TR,748184468.9464784,3647900872.4840484,0.015691744552818618,0.6279159872429418,Standard,Below,true
2019-03-18,ET020,TURK TELEKOMUNIKASYON,E004YQZVB,TR,474589179.3054511,3562981826.6175003,0.009953604329262952,0.6378695915722048,Standard,Below,true
2019-03-18,526856,HACI OMER SABANCI HLDG,E004YPO7A,TR,2264517433.7844243,3492469823.85013,0.04749394110838123,0.685363532680586,Standard,Below,
2019-03-18,498674,YAPI VE KREDI BANKASI,E004YQ17M,TR,616265537.0720769,3404781972.7739058,0.012924996155102451,0.6982885288356885,Standard,Below,true
2019-03-18,486995,SISE CAM,E004YR1SR,TR,701386330.2363293,2843073896.3775,0.014710242705792756,0.7129987715414813,Standard,Below,true
2019-03-18,405180,ARCELIK,E004YRA0Y,TR,969030969.990908,2637536663.0128145,0.020323579379131863,0.7333223509206132,Standard,Below,
2019-03-18,B0N6YC,TURK. VAKIFLAR BANKASI,E004YP1AQ,TR,1004862112.158825,2418440703.15,0.0210750693568995,0.7543974202775127,Standard,Below,
2019-03-18,416441,ANADOLU EFES,E004YP5ZU,TR,733721089.4521276,2226771136.425273,0.015388402708907576,0.7697858229864203,Standard,Below,true
2019-03-18,489421,TOFAS OTOMOBIL FABRIKASI,E004YQNGL,TR,487408602.3163575,1985371088.865,0.010222467316334739,0.780008290302755,Standard,Below,true
2019-03-18,ET011,TAV HAVALIMANLARI,E004YOU9I,TR,925004013.7691009,1894723502.1898828,0.019400197807948584,0.7994084881107035,Standard,Below,
2019-03-18,ET017,TEKFEN HOLDING,E004YP95U,TR,988151024.3569008,1831265797.5479999,0.02072458611129463,0.8201330742219981,Standard,Below,
2019-03-18,TW001Q,TSMC,E004YMS1Y,TW,188522042389.8625,201369410798.8277,0.26220256416306364,0.26220256416306364,Standard,Below,
2019-03-18,TW00SH,Formosa Petrochemical Corp,E004YR97V,TW,6631282104.285647,36059174030.91705,0.009223001986349323,0.271425566149413,Standard,Below,
2019-03-18,TW002R,Hon Hai Precision Industry Co,E004YR97B,TW,29403292985.498913,32507786606.41119,0.040895052471859976,0.31232061862127297,Standard,Below,
2019-03-18,TW003S,Chunghwa Telecom Co Ltd,E004YM6GN,TW,16182101312.25179,26970169515.870647,0.022506590761649084,0.33482720938292204,Standard,Below,
2019-03-18,TW009Y,Formosa Plastics Corp,E004YRDIG,TW,16250475890.293447,21200881787.727917,0.022601688339941892,0.35742889772286396,Standard,Below,
2019-03-18,TW00E3,Formosa Chemicals & Fibre Corp,E004YRA9X,TW,15082922863.010954,20091811459.985287,0.020977817764018834,0.3784067154868828,Standard,Below,
2019-03-18,TW007W,Nan Ya Plastics Corp,E004YRA9W,TW,14636422335.128424,19816439663.049583,0.020356810364423335,0.39876352585130614,Standard,Below,
2019-03-18,TW05PJ,LARGAN Precision,E004YSMHH,TW,18045430784.114864,19003191642.917927,0.025098169757980696,0.4238616956092868,Standard,Below,
2019-03-18,TW004T,Cathay Financial Holding Co Lt,E004YR9ED,TW,12335901009.910994,18491831824.18077,0.017157170774606035,0.44101886638389287,Standard,Below,
2019-03-18,TW00AZ,Fubon Financial Holding Co Ltd,E004YRCNU,TW,10697984159.786587,15129379380.266706,0.01487910295535138,0.45589796933924426,Standard,Below,
2019-03-18,TW006V,MediaTek Inc,E004YNJCS,TW,14393831610.795462,14393831610.795462,0.020019407325733905,0.4759173766649782,Standard,Below,
2019-03-18,TW00NC,Uni-President Enterprises Corp,E004YR9BS,TW,13846652106.188545,13846652106.188545,0.019258372343582006,0.4951757490085602,Standard,Below,
2019-03-18,TW00J8,Chinatrust Financial Holding C,E004YR9F5,TW,13208537331.602663,13208537331.602663,0.018370861641885138,0.5135466106504454,Standard,Below,
2019-03-18,TW008X,China Steel Corp,E004YOIDS,TW,10448588196.410011,13068903310.081314,0.014532234969728643,0.528078845620174,Standard,Below,
2019-03-18,TW00C1,Delta Electronics Inc,E004YRCHK,TW,10532775690.40378,12955443653.633186,0.014649325663823605,0.5427281712839976,Standard,Below,
2019-03-18,TW00F4,Taiwan Mobile Co Ltd,E004YMVL7,TW,7335958561.715831,12226598252.90719,0.010203088832965588,0.5529312601169633,Standard,Below,
2019-03-18,TW00H6,Mega Financial Holding Co Ltd,E004YP061,TW,10294285779.971905,12041508691.042114,0.014317626169963148,0.5672488862869264,Standard,Below,
2019-03-18,TW05KE,President Chain,E004YPR2G,TW,5874335632.802472,10758856470.334196,0.008170216310780255,0.5754191025977067,Standard,Below,
2019-03-18,TW00PE,ASE Industrial Holding,E004YRK90,TW,6897395848.353755,8825842416.319584,0.009593121602968983,0.5850122242006757,Standard,Below,
2019-03-18,TW05HB,First FHC,E004YM7CX,TW,6759513243.722283,8338901114.880685,0.009401350009421904,0.5944135742100976,Standard,Below,
2019-03-18,TW206X,TAIWAN COOP.FINL.HLDG.,E004YO25P,TW,5767494791.354648,7800236396.205906,0.00802161860713865,0.6024351928172362,Standard,Below,
2019-03-18,TW05C6,E.Sun Fhc,E004YRD0I,TW,7762081263.501968,7762081263.501968,0.010795754091839454,0.6132309469090756,Standard,Below,
2019-03-18,TW00TI,Far EasTone Telecommunications,E004YRDJQ,TW,4500820375.108453,7633684489.66834,0.006259886792178408,0.619490833701254,Standard,Below,
2019-03-18,TW00I7,Quanta Computer Inc,E004YRAIP,TW,5342189209.599228,7178432154.79606,0.0074300898252759985,0.6269209235265301,Standard,Below,
2019-03-18,TW00UJ,Hua Nan Financial Holdings Co,E004YP8F9,TW,5584001511.951558,7088995191.00109,0.007766410209455989,0.6346873337359861,Standard,Below,
2019-03-18,TW00OD,Yuanta Financial Holding Co Lt,E004YNBTM,TW,6625994353.29811,6625994353.29811,0.009215647610966942,0.643902981346953,Standard,Below,
2019-03-18,TW00VK,Twn Cement,E004YOYKA,TW,6373358029.099043,6373358029.099043,0.008864272826533308,0.6527672541734864,Standard,Below,
2019-03-18,TW03OG,NTC,E004YR9TD,TW,2406302235.249438,6268044374.18452,0.00334676310650686,0.6561140172799932,Standard,Below,
2019-03-18,TW04UN,TAIWAN HIGH SPEED RAIL,E004YQTXT,TW,3439906256.1416364,6034923256.388836,0.004784333064754674,0.6608983503447479,Standard,Below,
2019-03-18,TW02JA,Hotai Motor,E004YO38W,TW,4106699576.209935,5936252639.794644,0.005711730816616246,0.6666100811613641,Standard,Below,
2019-03-18,TW04XQ,C.H.B,E004YM2NA,TW,3840266274.2111187,5884563705.502788,0.005341166748473738,0.6719512479098378,Standard,Below,
2019-03-18,TW040T,Catcher Tech,E004YPR2M,TW,5812061811.355614,5812061811.355614,0.008083603862407602,0.6800348517722454,Standard,Below,
2019-03-18,TW00LA,Far Eastern New Century Corp,E004YPI3V,TW,4043840232.300967,5304788445.888716,0.0056243040046339374,0.6856591557768794,Standard,Below,
2019-03-18,TW03ME,Advantech,E004YOEX0,TW,3283575672.1800275,5302076008.687272,0.004566903423890317,0.6902260592007697,Standard,Below,
2019-03-18,TW00QF,Asustek Computer Inc,E004YNORA,TW,5297418759.920949,5297418759.920949,0.007367821633421265,0.697593880834191,Standard,Below,
2019-03-18,TW207Z,CHAILEASE HOLDING,E004YPGGQ,TW,5069822341.758224,5069822341.758224,0.007051273161528598,0.7046451539957197,Standard,Below,
2019-03-18,TW05D7,Taishin Fhc,E004YRAWJ,TW,5055640096.382144,5055640096.382144,0.007031548035192932,0.7116767020309126,Standard,Below,
2019-03-18,TW05B5,CDIBH,E004YR9EF,TW,4850818000.52314,4850818000.52314,0.006746674828587085,0.7184233768594996,Standard,Below,
2019-03-18,TW02SJ,Yageo,E004YR9RW,TW,2542094405.5058236,4736527679.347539,0.0035356272562006162,0.7219590041157002,Standard,Below,
2019-03-18,TW00K9,United Microelectronics Corp,E004YNWA2,TW,4622311182.423881,4622311182.423881,0.006428860142968177,0.7283878642586684,Standard,Below,
2019-03-18,TW00RG,Cheng Shin Rubber Industry Co,E004YPWDM,TW,3360009737.718641,4607802712.175865,0.004673210398499615,0.7330610746571681,Standard,Below,
2019-03-18,TW0751,Pegatron,E004YR6O4,TW,3714696362.4315643,4484723364.036658,0.005166520047043247,0.7382275947042113,Standard,Below,
2019-03-18,TW00WL,ACement,E004YRCWH,TW,2795244332.5711164,4237787041.4965377,0.0038877163761399493,0.7421153110803512,Standard,Below,
2019-03-18,TW08LI,Feng Tay Ent,E004YSMEO,TW,3009376198.102881,4199520231.793024,0.004185537912018176,0.7463008489923694,Standard,Below,
2019-03-18,TW05GA,SinoPac Fin. Ho.,E004YRBWN,TW,3936897503.10929,3936897503.10929,0.005475564592217293,0.7517764135845867,Standard,Below,
2019-03-18,TW050U,China Life TW,E004YQ7OD,TW,2799608367.716892,3749308112.651522,0.003893786017603698,0.7556701996021904,Standard,Below,
2019-03-18,TW08JG,Pou Chen,E004YRE14,TW,3239872339.594413,3715023895.877093,0.004506119413059785,0.7601763190152502,Standard,Below,
2019-03-18,TW05E8,Shin Kong Finanl,E004YOI5E,TW,3654486551.0194106,3654486551.0194106,0.005082778290695237,0.7652590973059454,Standard,Below,
2019-03-18,TW00D2,AU Optronics Corp,E004YRE3Y,TW,3304405429.9868975,3549307658.41772,0.004595874125876254,0.7698549714318217,Standard,Below,
2019-03-18,TW02MD,Liteon Tech,E004YPW19,TW,3402960306.1098647,3402960306.1098647,0.004732947440501052,0.7745879188723227,Standard,Below,
2019-03-18,TW05VP,NOVATEK Microele,E004YQHQC,TW,3381006360.6338663,3381006360.6338663,0.004702413181884233,0.779290332054207,Standard,Below,
2019-03-18,TW00B0,INNOLUX CORP,E004YN059,TW,3124294454.969417,3314549602.131782,0.004345369946710665,0.7836357020009176,Standard,Below,
2019-03-18,TW13KD,Eclat Textile,E004YSMEC,TW,2599143763.4439144,3142478253.4686427,0.003614973351466706,0.7872506753523842,Standard,Below,
2019-03-18,TW03F7,Realtek Semicon,E004YPR2A,TW,2920455576.866182,2920455576.866182,0.004061864231213152,0.7913125395835974,Standard,Below,
2019-03-18,TW033V,Foxconn Tech,E004YP51M,TW,2018740554.2767897,2900072625.0205283,0.00280772976465378,0.7941202693482512,Standard,Below,
2019-03-18,TW10WM,Walsin Tech,E004YNI57,TW,1767654510.6145537,2857046243.113874,0.0024585111606156913,0.7965787805088669,Standard,Below,
2019-03-18,TW035X,Inventec Corp,E004YOPK8,TW,2599202982.198387,2774258706.5838265,0.0036150557148289554,0.8001938362236959,Standard,Below,
2019-03-18,TW00MB,Compal Electronics Inc,E004YRBHP,TW,2745868398.590625,2745868398.590625,0.0038190427275123914,0.8040128789512083,Standard,Below,
2019-03-18,TW104U,HIWIN Tech,E004YPEUT,TW,2515540047.0937696,2705172649.848123,0.003498694594231323,0.8075115735454397,Standard,Below,
2019-03-18,TW601W,NIEN MADE ENTERPRISE,E004YUANT,TW,1367910264.821023,2546844656.1553216,0.0019025339129273861,0.8094141074583671,Standard,Below,
2019-03-18,TW052W,Twn Biz Bank,E004YPSPQ,TW,1668747625.127153,2357987318.2523007,0.0023209482599626822,0.8117350557183297,Standard,Below,
2019-03-18,TW1ARR,AIRTAC INTERNATIONAL GP.,E004YOPSW,TW,1736963984.137231,2352334756.4155354,0.002415825782100499,0.8141508815004302,Standard,Below,
2019-03-18,TW208Z,ZHEN DING TECH.HOLDING,E004YORSE,TW,1450275522.3653433,2337645909.679793,0.0020170901815328933,0.8161679716819631,Standard,Below,
2019-03-18,TW02LC,Yulon Nissan,E004YSMCJ,TW,283524663.21560997,2329701423.2999997,0.0003943352870369686,0.816562306969,Standard,Below,true
2019-03-18,TW04TM,EVA Airways,E004YOOOI,TW,1136964761.3753567,2320336372.624143,0.001581327424721848,0.8181436343937218,Standard,Below,
2019-03-18,TW03E6,MICRO STAR,E004YOQJK,TW,2107421881.0770948,2245521450.2686143,0.0029310706270041713,0.821074705020726,Standard,Below,
2019-03-18,TW071X,WPG Hldgs,E004YM99S,TW,2007846165.2909446,2171348724.2250943,0.0027925774955033585,0.8238672825162293,Standard,Below,
2019-03-18,TW08OL,GIANT MFG,E004YMOYF,TW,2065650857.980127,2065650857.980127,0.0028729741348120816,0.8267402566510414,Standard,Below,
2019-03-18,TW03A2,Tatung,E004YQ1O5,TW,1918870746.1780498,2045050352.9553978,0.0026688276000368175,0.8294090842510783,Standard,Below,
2019-03-18,TW00G5,Acer Inc,E004YRA6S,TW,2037040010.6407561,2037040010.6407561,0.0028331812414179643,0.8322422654924962,Standard,Below,
2019-03-18,TW030S,Synnex,E004YPR84,TW,1738863098.702739,2032331812.4155438,0.0024184671321644128,0.8346607326246607,Standard,Below,
2019-03-18,TW02ZQ,Winbond,E004YPR34,TW,1444326144.396641,1985055173.7172081,0.002008815593910174,0.8366695482185709,Standard,Below,
2019-03-18,TW06B6,Wistron,E004YRC2R,TW,1974149667.3565876,1974149667.3565876,0.002745711314500331,0.8394152595330712,Standard,Below,
2019-03-18,TW01LB,Walsin Lihwa,E004YRAEN,TW,1719810350.6880198,1961462535.0000224,0.0023919679529677378,0.8418072274860389,Standard,Below,
2019-03-18,TW11C3,Accton,E004YQ7VW,TW,1648160688.3163226,1949102043.893475,0.0022923152812847846,0.8440995427673237,Standard,Below,
2019-03-18,TW01C2,Formosa Taffeta,E004YMWLA,TW,1105500526.5666566,1945961145.1622188,0.0015375659475933064,0.845637108714917,Standard,Below,
2019-03-18,TW04IB,Evergreen Marine,E004YM66C,TW,1431843283.5337641,1825632135.067913,0.001991454026610959,0.847628562741528,Standard,Below,
2019-03-18,ZA004D,Naspers Ltd,E004YRE5C,ZA,81977120345.39014,95012888671.05951,0.2734575744451108,0.2734575744451108,Standard,Inside,
2019-03-18,ZA008H,FirstRand Ltd,E004YRE30,ZA,14553332512.799723,25653679733.47386,0.048546704156913895,0.32200427860202474,Standard,Inside,
2019-03-18,ZA003C,Standard Bank Group Ltd/South,E004YRC2U,ZA,15067129684.718073,22298549185.612064,0.05026061808555131,0.37226489668757606,Standard,Inside,
2019-03-18,ZA002B,Sasol Ltd,E004YM97J,ZA,14853946560.067463,19053292149.90696,0.049549486248595245,0.4218143829361713,Standard,Inside,
2019-03-18,ZA00FO,Vodacom Group Ltd,E004YRA54,ZA,1440973533.4561799,15162235314.395975,0.004806769567390474,0.42662115250356175,Standard,Inside,
2019-03-18,ZA005E,Anglo Platinum Ltd,E004YQL7T,ZA,3340796762.744506,14704211103.628986,0.01114416041457797,0.4377653129181397,Standard,Inside,
2019-03-18,ZA00GP,Sanlam Ltd,E004YMEBW,ZA,9438848728.2687,12491859089.820936,0.03148591543484027,0.46925122835297994,Standard,Inside,
2019-03-18,ZA001A,MTN Group Ltd,E004YQ0EH,ZA,7200498881.0268,11193065258.863361,0.024019274530555634,0.4932705028835356,Standard,Inside,
2019-03-18,ZA009I,ABSA GROUP LTD,E004YNFH5,ZA,8554661692.29873,10889335148.0381,0.028536462694936163,0.5218069655784717,Standard,Inside,
2019-03-18,ZA202D,CAPITEC BANK,E004YQQYR,ZA,5436558152.955308,10742063135.655617,0.018135157707092488,0.5399421232855642,Standard,Inside,
2019-03-18,ZA00CL,Nedbank Group Ltd,E004YRDWF,ZA,7025383561.13211,10118657008.688044,0.02343512848560037,0.5633772517711646,Standard,Inside,
2019-03-18,ZA00NW,RMB Holdings Ltd,E004YR9QX,ZA,3673125141.3447013,8044514107.193827,0.012252734513648483,0.5756299862848131,Standard,Inside,
2019-03-18,ZA00HQ,Remgro Ltd,E004YR9QU,ZA,6470509522.176549,7573161893.933226,0.021584191197536892,0.59721417748235,Standard,Inside,
2019-03-18,ZA00DM,Shoprite Holdings Ltd,E004YRCPZ,ZA,5392948009.798012,7221408690.141953,0.017989683897830185,0.6152038613801801,Standard,Inside,
2019-03-18,ZA00U3,DISCOVERY LTD,E004YPWKS,ZA,4250339159.72606,7088624349.109506,0.014178193040823475,0.6293820544210036,Standard,Inside,
2019-03-18,ZA602H,BidCorp Ltd,E004YPWJV,ZA,5936350860.728704,7029426714.894855,0.01980235583526817,0.6491844102562717,Standard,Inside,
2019-03-18,ZA007G,AngloGold Ashanti Ltd,E004YN2W6,ZA,3503061303.6469355,5922755352.012742,0.011685439098028614,0.6608698493543004,Standard,Inside,
2019-03-18,ZA206H,GROWTHPOINT PROPS.,E004YRANN,ZA,4385082567.386536,5160134816.882249,0.014627667299934534,0.675497516654235,Standard,Inside,
2019-03-18,ZA00EN,Bidvest Group Ltd,E004YRAKF,ZA,4250418939.0875993,4994030007.152626,0.014178459167159766,0.6896759758213947,Standard,Inside,
2019-03-18,ZA805M,PEPKOR HOLDINGS,E004YPV5W,ZA,1421275489.8560758,4902640530.7212,0.004741061242903062,0.6944170370642978,Standard,Inside,
2019-03-18,ZA704K,NEPI ROCKCASTLE,E004YOXHU,ZA,4446233094.68659,4864055458.578482,0.01483165195810572,0.7092486890224036,Standard,Inside,
2019-03-18,ZA00IR,Aspen Pharmacare Holdings Ltd,E004YPYQZ,ZA,3425025907.893197,4526864800.281782,0.011425130246561601,0.7206738192689651,Standard,Inside,
