Date,ENTITY_QID,Country,Internal_Number,Instrument_Name,Free_Float,Capfactor,Free_Float_MCAP_USD_Cutoff,Full_MCAP_USD_Cutoff,Status_TOR,FOR_FF,Shadow_Company,Mcap_Units_Index_Currency,ISIN,SEDOL
2019-03-18,E004YMRDW,CL,CL00TQ,Sonda SA,0.5705,1.0,831276569.3099123,1457101786.695727,Pass,0.5705,,783820395.0,CL0000001934,B1GBXT3
2019-03-18,E004YU08F,IN,IN81U8,V-MART RETAIL,0.4295,0.8264866,233362684.41340238,657404128.4414841,Pass,0.35497599469999996,,246854371.0,INE665J01013,B8XF8R0
2019-03-18,E004YMU7J,TH,TH50M1,SUPER ENERGY CORP,0.6101,0.803147,250907412.4966622,512055959.8594253,Pass,0.4899999847,,266460761.0,TH0833010Y05,BFZLRZ6
2019-03-18,E004YQJBV,CN,CN24FK,ANHUI GUJING DIST. 'B',0.8774,1.0,635765939.9732001,724602165.4584,Pass,0.8774,,736348390.0,CNE000000K82,6026691
2019-03-18,E004YMUUF,KR,KR50XD,INTRON BIOTECHNOLOGY,0.8135,1.0,448133428.0887398,550870839.6911368,Pass,0.8135,,462444407.0,KR7048530000,B3S5PF7
2019-03-18,E004YORPN,PL,PL10DO,JSW,0.4483,1.0,802390155.855224,1789850894.1673522,Pass,0.4483,,854059103.0,PLJSW0000015,B6R2S06
2019-03-18,E004YOCDG,CL,CL2032,INVERSIONES LA CONSTRUCCION,0.33,1.0,595614365.9862,1804892018.1399999,Pass,0.33,,602959906.0,CL0001892547,B6ZJ069
2019-03-18,E004YP0FB,CN,CN8BK2,ZHONGYU GAS HOLDINGS,0.2819,1.0,735097356.2197924,2607652913.1599584,Pass,0.2819,,698603379.0,KYG9891U1334,BDDLRK9
2019-03-18,E004YQN2S,CN,HK01IK,MMG,0.2738,1.0,1043452061.1343217,3811000953.741131,Pass,0.2738,,914406316.0,HK1208013172,6728793
2019-03-18,E004YQ1G4,TW,TW02NE,Kinpo Electronic,0.9146,1.0,512613185.3590692,560478007.1715168,Pass,0.9146,,526975012.0,TW0002312006,6161031
2019-03-18,E004YP9C4,TW,TW02KB,CSBC Corp,0.5962,1.0,208277709.29587683,349342014.9209608,Pass,0.5962,,205985755.0,TW0002208006,B3KMM99
2019-03-18,E004YPEWL,TW,TW16XT,SUPREME ELECTRONICS,1.0,1.0,368577960.3461552,368577960.3461552,Pass,1.0,,376008249.0,TW0008112004,6728373
2019-03-18,E004YSJD4,KR,KR50T9,KOREA UNITED PHARM,0.6701,1.0,247195174.52425227,368892963.02679044,Pass,0.6701,,257063522.0,KR7033270000,6313111
2019-03-18,E004YO9XD,TH,TH505K,ERAWAN GROUP,0.645,0.7596899,287453119.6393166,586639037.0318013,Pass,0.4899999855,,276230893.0,TH0120010Y07,B014981
2019-03-18,E004YMSGT,BR,BR801B,AZUL PN,0.8398,0.2144868,589508814.3767757,3272757772.135072,Pass,0.18012601464,,651945136.0,BRAZULACNPR4,BD97PR4
2019-03-18,E004YM5UA,KR,KR02JW,Nongshim,0.6153,1.0,895118630.354789,1454767804.8997061,Pass,0.6153,,996600889.0,KR7004370003,6638115
2019-03-18,E004YMMGM,KR,KR065M,Huchems Chem,0.5172,1.0,412608406.36574435,797773407.5130402,Pass,0.5172,,398664042.0,KR7069260008,6548991
2019-03-18,E004YRB3J,BR,BR02Y2,Embraer,0.9463,1.0,3564944056.5041943,3767245119.416881,Pass,0.9463,,3630272966.0,BREMBRACNOR4,B16FPG6
2019-03-18,E004YN7B6,TH,TH21N0,SIAMGAS AND PETROCHEM.,0.4088,1.0,237226818.12758604,580300435.7328426,Pass,0.4088,,214595241.0,TH0979A10Z00,BD1R1M9
2019-03-18,E004YOCB0,PL,PL101C,WARSAW STOCK EXCHANGE,0.65,1.0,290256832.7469153,446548973.45679265,Pass,0.65,,287664150.0,PLGPW0000017,B55XKV9
2019-03-18,E004YQNR1,TW,TW082Z,THEIL,0.915,1.0,521113133.6701084,569522550.4591348,Pass,0.915,,515435386.0,TW0006271000,B1L8PB5
2019-03-18,E004YOE8O,KR,KR021E,BUKWANG PHARM,0.5366,1.0,695619742.221369,1296346891.9518616,Pass,0.5366,,677448320.0,KR7003000007,6123268
2019-03-18,E004YMAYP,CN,CN0SRI,BANK OF CHONGQING 'H',0.26,1.0,271436780.10119325,1043987615.77382,Pass,0.26,,278753709.0,CNE100001QN2,BFZCJC0
2019-03-18,E004YOG85,ID,ID20IF,BUMI SERPONG DAMAI,0.4842,1.0,897251729.1125951,1853060159.2577345,Pass,0.4842,,915622865.0,ID1000110802,B2RJPM0
2019-03-18,E004YPR28,TW,TW1AKK,SYSTEX,0.7583,1.0,434096925.9622342,572460669.8697537,Pass,0.7583,,436770366.0,TW0006214000,6574037
2019-03-18,E004YOEI2,CN,CN1T1U,RED STAR MACALLINE GROUP 'H',0.64,1.0,428556014.0075303,669618771.8867661,Pass,0.64,,436240031.0,CNE100001ZS2,BYNC0S8
2019-03-18,E004YTXOA,KR,KR604L,LEGOCHEM BIOSCIENCES,0.7144,1.0,382477094.90332156,535382271.7011781,Pass,0.7144,,397266984.0,KR7141080002,B8CL0T5
2019-03-18,E004YPR4A,IN,IN507H,FINOLEX CABLES,0.5479,0.4380361,207301779.65628302,863757490.129485,Pass,0.23999997919000002,,263733700.0,INE235A01022,B1LDTB8
2019-03-18,E004YMIB0,IN,IN0BBR,ICICI SECURITIES,0.21,1.0,191032958.32756406,909680753.9407812,Pass,0.21,,248783375.0,INE763G01038,BF2LT08
2019-03-18,E004YTBJU,KR,KR632M,CAREGEN,0.3644,1.0,258854554.93700883,710358273.7020001,Pass,0.3644,,263684169.0,KR7214370009,BYSRH76
2019-03-18,E004YO9K0,TH,TH20YA,DYNASTY CERAMIC,0.5572,0.6281407,160959806.5697087,459885164.20309603,Pass,0.34999999804000004,,152873084.0,TH0278A10Z08,BV7KP04
2019-03-18,E004YOR2E,TW,TW10F5,Career Tech,0.9258,1.0,359171814.6415013,387958322.14463305,Pass,0.9258,,386876683.0,TW0006153000,6431949
2019-03-18,E004YPSZX,TH,TH20HT,SIAM FUTURE DEVELOPMENT,0.6255,0.7833733,215475979.94056046,439746898.6007048,Pass,0.48999999915,,207435030.0,TH0699010003,6578170
2019-03-18,E004YMMP7,CN,HK906G,HUABAO INTL.HDG.,0.26,1.0,361308748.96815014,1389649034.492885,Pass,0.26,,431297947.0,BMG4639H1227,B00HLY1
2019-03-18,E004YOQ2T,ZA,ZA405I,ALEXANDER FORBES EQ.HDG.,0.52,1.0,228710823.54201692,439828506.81157094,Pass,0.52,,222314092.0,ZAE000191516,BP3S2Y3
2019-03-18,E004YN02F,MX,MX11N8,CREDITO REAL SOFOM ENR,0.75,1.0,294780859.8677484,393041146.49033123,Pass,0.75,,276077481.0,MX00CR000000,B8DST54
2019-03-18,E004YTGXK,CN,CN8E1M,GREATVIEW ASEPTIC PACK.,0.563,1.0,467956836.8227484,831184434.8539048,Pass,0.563,,473701738.0,KYG407691040,B3ZNGT5
2019-03-18,E004YPZY2,KR,KR626P,INSCOBEE,0.8955,0.5471803,224760021.61138728,458693960.36404604,Pass,0.48999995864999996,,215112983.0,KR7006490007,6111263
2019-03-18,E004YMU6J,KR,KR01P1,TONGYANG,0.7122,1.0,287918463.63737816,404266306.7079165,Pass,0.7122,,304022136.0,KR7001520006,6896452
2019-03-18,E004YPMN8,CN,CN8DDX,CHINA SCE GROUP HOLDINGS,0.4898,1.0,737253540.1070029,1505213434.2731786,Pass,0.4898,,1004057891.0,KYG211891083,B5NT8Z9
2019-03-18,E004YQ6ID,CN,CN8CCV,DONGYUE GROUP,0.5469,1.0,787103230.1428033,1439208685.5783563,Pass,0.5469,,834167149.0,KYG2816P1072,B29MXW3
2019-03-18,E004YTX61,TW,TW6050,ASMEDIA TECHNOLOGY,0.5107,1.0,583956706.6969794,1143443717.8323464,Pass,0.5107,,541303347.0,TW0005269005,B6ZZQ69
2019-03-18,E004YOJVU,CN,CN8BTB,CHINA MED.SY.HDG.(DI),0.5604,1.0,1466685871.7775335,2617212476.405306,Pass,0.5604,,1459556741.0,KYG211081248,B6WY993
2019-03-18,E004YPNEI,ID,ID6089,PP PROPERTIES,0.262,1.0,180263942.68679708,688030315.5984621,Pass,0.262,,176907401.0,ID1000133903,BXNSRW2
2019-03-18,E004YU9X2,KR,KR30GU,CHONG KUN DANG PHARM.,0.6186,1.0,599063290.9353124,968417864.4282451,Pass,0.6186,,606419034.0,KR7185750007,BFZD2P7
2019-03-18,E004YM6TL,TH,TH215I,AP THAILAND,0.787,0.3811944,211140665.6055486,703802235.5764155,Pass,0.2999999928,,199566830.0,TH0308010Y08,B99J5K5
2019-03-18,E004YSMPY,TW,TW01VL,China Steel Chem,0.7096,1.0,737397416.2551527,1039173359.9988059,Pass,0.7096,,744490687.0,TW0001723005,6136318
2019-03-18,E004YN11L,KR,KR62P8,ANTEROGEN,0.4923,1.0,312890245.96664417,635568242.873541,Pass,0.4923,,333930159.0,KR7065660003,BYMM0G7
2019-03-18,E004YQFFF,CN,CN86P2,BITAUTO HOLDINGS ADR 1:1,0.8,1.0,1138234308.256112,1422792885.3201401,Pass,0.8,,1016613378.0,US0917271076,B531ND8
2019-03-18,E004YQ2WY,TW,TW05SM,AVC,0.8238,1.0,318232175.8951953,386297858.5763478,Pass,0.8238,,309735979.0,TW0003017000,6544892
2019-03-18,HK0034,CN,HK0034,DAH CHONG HONG,0.44,1.0,309747515.78223485,703971626.7778064,Pass,0.44,,306570355.0,HK1828040670,B284BK4
2019-03-18,E004YPX5J,KR,KR30CQ,ASIA CEMENT,0.4606,1.0,197830122.62456873,429505259.714652,Pass,0.4606,,187799626.0,KR7183190008,BGCB6C6
2019-03-18,E004YRBA2,IN,IN712F,HEG,0.6003,0.4348592,300185663.1360907,1149934067.9827478,Pass,0.26104597776,,333708683.0,INE545A01016,6399887
2019-03-18,E004YRHF5,TW,TW6094,FOXSEMICON INTEG.TECH.,0.9371,1.0,356256952.56362474,380169621.77315617,Pass,0.9371,,341904324.0,TW0003413001,B04ZR54
2019-03-18,E004YNW2G,CN,CN8B5N,KINGBOARD LAMINATES HDG.,0.2998,1.0,1131978591.079137,3775779156.3680353,Pass,0.2998,,1113131231.0,KYG5257K1076,B1HHFV6
2019-03-18,E004YN6YR,KR,KR049O,Hyundai Elevator,0.6343,1.0,1459616602.257012,2301145518.2989306,Pass,0.6343,,1255178467.0,KR7017800004,6411189
2019-03-18,E004YOBKP,TW,TW0773,Lite On Semi,0.8168,1.0,287715752.7112502,352247493.52503693,Pass,0.8168,,288520768.0,TW0005305007,6290764
2019-03-18,E004YSFIQ,EG,EG20KG,MEDINET NASR HOUSING,0.5747,1.0,264877529.50311932,460897041.07033116,Pass,0.5747,,267780936.0,EGS65571C019,6311881
2019-03-18,E004YPO0R,CN,HK522A,CHINA OVERSEAS PROPERTY HOLDINGS,0.39,1.0,481734357.8431458,1235216302.1619122,Pass,0.39,,493156430.0,KYG2118M1096,BYYMZN7
2019-03-18,E004YSLH2,ZA,ZA126I,CITY LODGE HOTELS,0.69,1.0,268990543.77940536,389841367.7962397,Pass,0.69,,272888694.0,ZAE000117792,6197810
2019-03-18,E004YMXXM,TW,TW04YR,Taichung Comm Bk,0.7198,1.0,878141132.8842349,1219979345.4907403,Pass,0.7198,,930361839.0,TW0002812005,6869971
2019-03-18,E004YSMHD,TW,TW11F6,UIS,0.8754,1.0,566495648.1904082,647127768.0950516,Pass,0.8754,,565659853.0,TW0002404001,6105136
2019-03-18,E004YOAV2,CN,CN72Y6,HUA HONG SEMICONDUCTOR,0.309,1.0,927794842.8887227,3002572307.083245,Pass,0.309,,896738477.0,HK0000218211,BRB3857
2019-03-18,E004YR1X5,BR,BR804E,BK BRA.OPEAS.A RTR. ON,0.8328,1.0,1095538814.6018527,1315488490.155923,Pass,0.8328,,1102978994.0,BRBKBRACNOR4,BFB3ZZ2
2019-03-18,E004YR86R,MY,MY50F4,VS INDUSTRY,0.852,1.0,370717191.6600793,435114074.718403,Pass,0.852,,371731632.0,MYL6963OO002,6113429
2019-03-18,E004YNSYL,KR,KR51UB,INNOCEAN WORLDWIDE,0.45,1.0,559330922.7,1242957606.0,Pass,0.45,,587410534.0,KR7214320004,BYX20P5
2019-03-18,E004YM2C5,TW,TW8063,NICHIDENBO,0.8726,1.0,279105449.4917898,319854973.0595803,Pass,0.8726,,282234235.0,TW0003090007,6708159
2019-03-18,E004YQGEX,KR,KR13S7,AK HOLDINGS,0.3987,1.0,258281915.1110912,647810170.8329351,Pass,0.3987,,270560841.0,KR7006840003,6166616
2019-03-18,E004YQJK2,TW,TW1APP,TPK HOLDING,0.8811,1.0,608896489.4793193,691063998.9550782,Pass,0.8811,,645198794.0,KYG898431096,B5T7VM5
2019-03-18,E004YOYJ3,TW,TW08TQ,Taiwan Hon Chuan,1.0,1.0,479622666.6603172,479622666.6603172,Pass,1.0,,477014583.0,TW0009939009,6335212
2019-03-18,E004YTYJZ,KR,KR64BW,GREEN CROSS LABCELL,0.5205,1.0,232974060.82141867,447596658.6386526,Pass,0.5205,,234822761.0,KR7144510005,BD0M415
2019-03-18,E004YRHBR,TW,TW1OR5,POWER WIND HEALTH IND.,0.48,1.0,162286701.69758958,338097295.2033117,Pass,0.48,,172357182.0,TW0008462003,BPFJDJ6
2019-03-18,E004YSJG5,KR,KR04ET,Daekyo,0.3816,1.0,189957739.86504164,497792819.3528346,Pass,0.3816,,194405383.0,KR7019680008,6726418
2019-03-18,E004YM8HE,KR,KR031F,SK DISCOVERY,0.5982,1.0,291612446.2247189,487483193.287728,Pass,0.5982,,287160908.0,KR7006120000,6859916
2019-03-18,E004YMBD4,CN,CN8CYH,CHINA SOUTH CITY HDG.,0.7259,1.0,983310431.0653809,1354608666.5730555,Pass,0.7259,,968280503.0,HK0000056264,B4LVMD6
2019-03-18,E004YQSX8,CN,CN24Y3,BOE TECH.GP.'B',1.0,1.0,370876171.9789039,370876171.9789039,Pass,1.0,,362521837.0,CNE000000R44,6001096
2019-03-18,E004YPSPT,TW,TW7062,ROO HSING,0.5377,1.0,220923385.15072292,410867370.56113625,Pass,0.5377,,237199260.0,TW0004414008,6203234
2019-03-18,E004YO1UB,ZA,ZA208J,RESILIENT REIT,0.8325,1.0,1548205304.3814821,1859706071.3291075,Pass,0.8325,,1392237487.0,ZAE000209557,BZ1MVY0
2019-03-18,E004YRFN1,BR,BR15X5,CENTRO DE IMAGEM DIAGNOSTICOS ON,0.46,1.0,229252585.32142052,498375185.48134893,Pass,0.46,,222077891.0,BRAALRACNOR6,BYX8VJ4
2019-03-18,E004YTMPR,TR,TR304R,PEGASUS HAVA TASIMACILIGI,0.3709,1.0,209788332.75599533,565619662.324064,Pass,0.3709,,218849215.0,TREPEGS00016,B9J4ZK0
2019-03-18,E004YU1EH,CN,CN8F2O,CHINA HARMONY NEW ENERGY AUTO HOLDING,0.46,1.0,282296688.7600031,613688453.8260937,Pass,0.46,,284570240.0,KYG2118N1079,BYMW8J6
2019-03-18,E004YP1HF,CN,CN8C7Q,KINGSOFT,0.7161,1.0,1912358458.2571118,2670518724.000994,Pass,0.7161,,2250677087.0,KYG5264Y1089,B27WRM3
2019-03-18,E004YSGY8,CN,CN89CS,ESSEX BIO-TECHNOLOGY,0.49,1.0,202670202.72743705,413612658.6274225,Pass,0.49,,238431206.0,KYG312371035,6370291
2019-03-18,E004YQBMA,KR,KR00W7,SAMYANG HDGS,0.8369,1.0,537205794.6327256,641899623.1720941,Pass,0.8369,,583013192.0,KR7000070003,6771816
2019-03-18,E004YMW3H,TW,TW60C7,CHINA GEN.PLASTICS,0.6115,1.0,237624661.9711454,388593069.4540399,Pass,0.6115,,228728175.0,TW0001305001,6190682
2019-03-18,E004YPJ9H,MX,MX01BV,BOLSA MEXICANA DE VALORES,1.0,1.0,1237089163.9940858,1237089163.9940858,Pass,1.0,,1239417255.0,MX01BM1B0000,B39VVF6
2019-03-18,E004YRGMD,CN,CN8EJ4,CHINA FIRST CAPITAL GP.,0.679,1.0,1513173343.2267292,2228532169.7006316,Pass,0.679,,1487057124.0,KYG2114R1103,BDZQKJ2
2019-03-18,E004YQB59,TW,TW027Y,Ta Chen,0.8186,1.0,1443932163.4033437,1763904426.3417344,Pass,0.8186,,1463101133.0,TW0002027000,6873109
2019-03-18,E004YPESG,PK,PK219L,MCB BANK,0.6516,0.3795104,434037903.39808935,1755185003.7778108,Pass,0.24728897664,,417444908.0,PK0055601014,6611570
2019-03-18,E004YQLNJ,CN,CN24V0,SHANGHAI JIN JIANG INT H.D.'B',1.0,1.0,335244000.0,335244000.0,Pass,1.0,,341640000.0,CNE000000HM6,6808725
2019-03-18,E004YQ8E5,KR,KR712L,MEERECOMPANY,0.5755,1.0,271672061.7896464,472062661.6675002,Pass,0.5755,,274450341.0,KR7049950009,B058V49
2019-03-18,E004YOQ69,CN,CN86U7,YY ADR,0.7962,1.0,2742728354.163,3444773115.0,Pass,0.7962,,3352353224.0,US98426T1060,B7QNYP4
2019-03-18,E004YP182,KR,KR01R3,ORION HOLDINGS,0.3864,1.0,409978508.2918607,1061020984.1921861,Pass,0.3864,,426495691.0,KR7001800002,6896849
2019-03-18,E004YS3SQ,CN,HK1ACO,CHINA EVERBRIGHT GREENTECH,0.24,1.0,389747511.4608107,1623947964.420045,Pass,0.24,,425113895.0,KYG2R55E1030,BF0LS58
2019-03-18,E004YQ8XI,MY,MY70H8,SIME DARBY PROPERTY,0.3372,1.0,592135388.0781174,1756036144.9528985,Pass,0.3372,,596090460.0,MYL5288OO005,BF6RHX1
2019-03-18,E004YSN17,TH,TH50IX,RS,0.5405,0.906568,281099683.7120889,573672819.2191788,Pass,0.490000004,,265513791.0,TH0705A10Z01,BYMKXZ1
2019-03-18,E004YM7OH,TH,TH21R4,TPI POLENE,0.4398,0.5457026,325986870.8713056,1358278608.9354,Pass,0.24000000348000003,,308920572.0,TH0212010Z01,BRKPM41
2019-03-18,E004YPN52,TW,TW306Y,BIZLINK HOLDING,0.9272,1.0,707448435.8504648,762994430.3822961,Pass,0.9272,,766750814.0,KYG114741062,B5SG8Y4
2019-03-18,E004YR646,TH,TH70BS,WHA UTILITIES AND POWER,0.3114,1.0,230566689.54427275,740419683.82875,Pass,0.3114,,216155065.0,TH7846010Z09,BYZ6CK4
2019-03-18,E004YOVIY,CN,CN8DM6,CHAOWEI POWER HOLDINGS,0.46,1.0,203211135.76232278,441763338.61374515,Pass,0.46,,194118279.0,KYG204791043,B61TX08
2019-03-18,E004YQ6E7,CN,CN1AW6,SHANGHAI ELECTRIC GROUP H,0.8979,1.0,989562101.9553998,1102084978.2329879,Pass,0.8979,,1009947035.0,CNE100000437,B07J656
2019-03-18,E004YM66O,TW,TW0492,BES,0.9025,1.0,356419509.8950231,394924664.70362675,Pass,0.9025,,357233303.0,TW0002515004,6084666
2019-03-18,E004YQ658,KR,KR51TA,MIRAE ASSET LIFE INSUR,0.6607,1.0,540716698.6212873,818399725.4749316,Pass,0.6607,,542289726.0,KR7085620003,BYW7G64
2019-03-18,E004YOR16,TW,TW10UK,ITEQ,0.5911,1.0,397414836.5631879,672330970.331903,Pass,0.5911,,472359551.0,TW0006213002,6571492
2019-03-18,E004YQN60,KR,KR033H,Green Cross,0.4994,1.0,783538797.4436607,1568960347.304086,Pass,0.4994,,778334253.0,KR7006280002,6771708
2019-03-18,E004YRBAH,ZA,ZA20S3,SUN INTERNATIONAL,0.55,1.0,336965531.66231006,612664603.0223819,Pass,0.55,,297564042.0,ZAE000097580,B0KS490
2019-03-18,E004YSMDU,TW,TW14IC,Aten Intl,0.8894,1.0,321088155.4689685,361016590.3631308,Pass,0.8894,,341988722.0,TW0006277007,6698421
2019-03-18,E004YNNMS,TH,TH50R6,GUNKUL ENGINEERING,0.5021,0.9759012,376054388.0111861,767457946.432187,Pass,0.48999999252,,353357906.0,TH1041010Z03,BYMY052
2019-03-18,E004YTW8R,TW,TW1ON1,PHARMAESSENTIA,0.9,1.0,1089142706.6758657,1210158562.9731839,Pass,0.9,,1026761752.0,TW0006446008,BJTCKZ4
2019-03-18,E004YQJCL,KR,KR80DW,TAIHAN FIBEROPTICS,0.7785,1.0,258268231.1676078,331751099.76571333,Pass,0.7785,,249707938.0,KR7010170009,6278351
2019-03-18,E004YRB58,MY,MY00H1,YTL Power International Bhd,0.3175,1.0,566894186.2295674,1785493499.935645,Pass,0.3175,,543065949.0,MYL6742OO000,B01GQS6
2019-03-18,E004YOPET,CN,CN91NW,AUSNUTRIA DAIRY,0.4,1.0,797217712.4074048,1993044281.018512,Pass,0.4,,852071497.0,KYG063181021,B4M2F06
2019-03-18,E004YR9ZI,BR,BR03DI,METALURGICA GERDAU PN,1.0,1.0,1250801150.1958456,1250801150.1958456,Pass,1.0,,1279693859.0,BRGOAUACNPR8,2648862
2019-03-18,E004YSDX1,BR,BR049F,Odontoprev,0.4999,1.0,1175622071.3784688,2351714485.654068,Pass,0.4999,,1136923879.0,BRODPVACNOR4,B1H6R62
2019-03-18,E004YOYYD,ZA,ZA502G,Fortress REIT Ltd,0.8871,1.0,952529382.466566,1073756490.2114372,Pass,0.8871,,786948442.0,ZAE000248506,BD9FS68
2019-03-18,E004YRDI7,RU,RU601S,MOS CREDIT BANK,0.357,1.0,809094889.8612747,2266372240.5077724,Pass,0.357,,893651938.0,RU000A0JUG31,BTSTNP7
2019-03-18,E004YPDPI,CN,CN24RW,WEIFU HIGH TECH.GP.'B',0.84,1.0,288498095.8211518,343450114.0727998,Pass,0.84,,308045427.0,CNE000000J36,6944953
2019-03-18,E004YRC0D,TW,TW02QH,CMC Magnetics,0.9246,1.0,367715925.75941175,397702710.1010294,Pass,0.9246,,368817594.0,TW0002323003,6238485
2019-03-18,E004YRSHM,KR,KR623M,WONIK IPS CO LTD,0.6715,1.0,675468596.8200353,1005910047.386501,Pass,0.6715,,633973623.0,KR7240810002,BZ8TP86
2019-03-18,E004YQXRJ,KR,KR19O9,HANSAE,0.5219,1.0,448243053.67380005,858867702.0,Pass,0.5219,,484906292.0,KR7105630008,B3KT2S9
2019-03-18,E004YPQUD,ID,ID00XS,PABRIK KERTAS TJIWIKIMIA,0.4,1.0,988806980.6569113,2472017451.642278,Pass,0.4,,996282687.0,ID1000060403,6666677
2019-03-18,E004YNX4X,CN,CN1B4F,DONGFANG ELECTRIC 'H',1.0,1.0,263343512.51777548,263343512.51777548,Pass,1.0,,290192312.0,CNE100000304,6278566
2019-03-18,E004YSFJ7,EG,EG005Z,Talaat Moustafa Group,0.4235,1.0,507297342.832889,1197868578.117802,Pass,0.4235,,512858011.0,EGS691S1C011,B2989Q7
2019-03-18,E004YQWG8,IN,IN106C,Tata Global,0.6566,0.4266098,484680697.44254875,1730310399.5823102,Pass,0.28011199468,,519543725.0,INE192A01025,6121488
2019-03-18,E004YP8M8,MX,MX201M,EL PUERTO DE LIVERPOOL,1.0,1.0,1239625536.6127744,1239625536.6127744,Pass,1.0,,1202522015.0,MXP369181377,2306814
2019-03-18,E004YRL1W,CN,SOHU,SOHU COM ADR 1:1,0.57,1.0,448546927.3474643,786924433.94292,Pass,0.57,,419031553.0,US83410S1087,BF2HB11
2019-03-18,E004YQ3GJ,TW,TW07HD,Farglory,0.2943,1.0,294787788.4677331,1001657453.1693276,Pass,0.2943,,276375340.0,TW0005522007,6203687
2019-03-18,E004YOELC,IN,IN11RY,Hexaware Tech,0.3741,1.0,553173057.1974525,1478676977.271993,Pass,0.3741,,549746581.0,INE093A01033,B07LTC0
2019-03-18,E004YR9RG,CN,HK12X1,LEE'S PHARM.HDG.,0.48,1.0,247979089.0268611,516623102.139294,Pass,0.48,,251594607.0,KYG5438W1116,BQZF1T7
2019-03-18,E004YN7MB,BR,BR02X1,EcoRodovias Infr,0.3601,1.0,607279263.7459388,1686418394.184779,Pass,0.3601,,525391319.0,BRECORACNOR8,B5720R0
2019-03-18,E004YOOJ7,CN,CN00NM,CHINA YUCHAI INTL.,0.41,1.0,322138948.8394044,785704753.26684,Pass,0.41,,286122467.0,BMG210821051,2186191
2019-03-18,E004YPDWJ,ZA,ZA13XA,CURRO HOLDINGS,0.34,1.0,249527593.32017684,733904686.2358143,Pass,0.34,,226476155.0,ZAE000156253,B3XGCL0
2019-03-18,E004YRQTL,ZA,ZA20P0,PIONEER FOOD GROUP,0.6191,1.0,826528801.8734883,1335048945.0387468,Pass,0.6191,,841769146.0,ZAE000118279,B2QZG93
2019-03-18,E004YM8OY,KR,KR16SA,Yungjin Pharm,0.4755,1.0,512636635.18554133,1078100179.1494036,Pass,0.4755,,564532684.0,KR7003520004,6698476
2019-03-18,E004YPCEV,KR,KR077P,GKL,0.49,1.0,635970166.4452044,1297898298.867764,Pass,0.49,,637099602.0,KR7114090004,B4347P0
2019-03-18,E004YPDOX,CN,CN089G,DONGJIANG ENVIRONMENTAL 'H',0.91,1.0,202314197.26524463,222323293.698071,Pass,0.91,,202774502.0,CNE1000001B6,6587057
2019-03-18,E004YOR9P,CN,CN805C,GUOTAI JUNAN SECS.'H',0.4547,1.0,1212831828.9270604,2667323133.7740493,Pass,0.4547,,1197545511.0,CNE100002FK9,BD4GT29
2019-03-18,E004YM4D3,TW,TW1AYY,SILICON MOTION TECH.ADR 1:4,1.0,1.0,1485857510.3397,1485857510.3397,Pass,1.0,,1523473937.0,US82706C1080,B0CL646
2019-03-18,E004YSJU2,MY,MY23J8,KOSSAN RUBBER,0.416,1.0,507639534.6165719,1220287342.8282979,Pass,0.416,,474897182.0,MYL7153OO009,B0DD1H9
2019-03-18,E004YQ5EC,IN,IN60BM,KEC INTERNATIONAL,0.7364,0.3259098,228897549.63008714,953739882.6381315,Pass,0.23999997672000004,,273579510.0,INE389H01022,B0YJJ27
2019-03-18,E004YNQYW,BR,BR045B,MRV ENGENHARIA,0.674,1.0,1084775529.9670146,1609459243.2745023,Pass,0.674,,1137645000.0,BRMRVEACNOR2,B235JN1
2019-03-18,E004YQBLO,KR,KR01Q2,SK Networks,0.6086,1.0,792343074.2016497,1301911065.0700781,Pass,0.6086,,827101074.0,KR7001740000,B04PZG1
2019-03-18,E004YNEP6,BR,BR1159,SANTOS BRASIL PARTICIPACOES ON,0.3,1.0,201204395.30905852,670681317.6968617,Pass,0.3,,199616977.0,BRSTBPACNOR3,2835545
2019-03-18,E004YQ3DD,TW,TW07JF,Chong Hong Const,0.7261,1.0,595227781.7133358,819760062.9573555,Pass,0.7261,,601873003.0,TW0005534002,6511788
2019-03-18,E004YO4IX,BR,BR701A,CVC BRA.OPD.E ACDV. ON,0.9298,1.0,2120803998.727143,2280924928.723535,Pass,0.9298,,2026292528.0,BRCVCBACNOR1,BGSH2S6
2019-03-18,E004YR7LH,CN,CN88WB,HI SUN TECHNOLOGY CHINA,0.66,1.0,301178032.0217111,456330351.5480471,Pass,0.66,,308176453.0,BMG4512G1261,B17MXJ5
2019-03-18,E004YQBSF,CL,CL00SP,Inversiones Aguas Metropolitan,0.4243,1.0,655728463.91096,1545435927.2,Pass,0.4243,,648274689.0,CL0000001256,B0LD0L8
2019-03-18,E004YNFBC,CN,CN0TD5,LIVZON PHARM.GROUP 'H',0.44,1.0,381337876.67641115,866676992.4463891,Pass,0.44,,396501475.0,CNE100001QV5,BJ34614
2019-03-18,E004YTPBE,KR,KR82CX,JIN AIR,0.4,1.0,227253193.20000002,568132983.0,Pass,0.4,,246940288.0,KR7272450008,BD1QWN4
2019-03-18,E004YMCRU,IN,IN07P1,NCC,0.8576,0.8628731,534615442.75457513,722453329.7616233,Pass,0.73999997056,,681966675.0,INE868B01028,B0FXGP0
2019-03-18,E004YMJTW,CN,CN8D3N,YUZHOU PROPERTIES,0.3393,1.0,769863660.2528832,2268976304.900923,Pass,0.3393,,933685574.0,KYG9884T1013,B51QBN1
